search_keyword,pubDate,title_korean,description_raw,source,link,summary_korean,importance
여행 AI 에이전트,2026. 7. 8.,"카톡 속 AI 비서 진화…카나나, 장소 추천부터 예약까지",컨슈머타임스=김동역 기자 | 카카오의 인공지능(AI) 서비스 '카나나 인 카카오톡'이 장소 추천과 예약 기능을 대폭 확대했다. 카카오는 최근 카나나 인 카카오톡의 장소 에이전트 기능을 강화하는 업데이트를 단행했다고 7일...,cstimes.com,https://www.cstimes.com/news/articleView.html?idxno=712620,,
여행 AI 에이전트,2026. 7. 8.,"카톡 속 AI 비서 진화…카나나, 장소 추천부터 예약까지",식당 넘어 여행·문화·편의시설까지 추천 확대 카카오맵 연동 추진…에이전틱 AI 고도화 카카오의 인공지능... 카카오는 최근 카나나 인 카카오톡의 장소 에이전트 기능을 강화하는 업데이트를 단행했다고 7일 밝혔다....,yna.co.kr,https://n.news.naver.com/mnews/article/001/0016181522?sid=105,,
여행 AI 에이전트,2026. 7. 8.,"AI·데이터 1조 투자 결실…현대카드, 마케팅 효율 6배 ‘쑥’","반면 AI는 자동차금융 이용 이력, 여행 소비 성향 등 언뜻 관련이 없어 보이는 요소까지 함께 분석해 더... 0’은 기업의 목표 설정과 실행 전략 수립까지 돕는 에이전트 AI 체계에 가깝다. 기업이 “올해 매출을...",sedaily.com,https://n.news.naver.com/mnews/article/011/0004639210?sid=101,,
여행 AI 에이전트,2026. 7. 7.,"하나투어, 멀티 AI 에이전트 ‘하이(H-AI)’ 고도화…여행 전 과정 지원...",하나투어가 멀티 AI 에이전트 서비스 ‘하이(H-AI)’를 고도화하며 AI 기반 여행 서비스 경쟁력 강화에 나선다. 하나투어는 ‘하이(H-AI)’에 전문 AI 에이전트 간 협업이 가능한 A2A(Agent-to-Agent) 기반 체계를 적용하고...,lawissue.co.kr,http://www.lawissue.co.kr/view.php?ud=202607072141576464204ead0791_12,,
여행 AI 에이전트,2026. 7. 7.,"""마케팅 직무 면접 제안"" 믿었다가 계정 탈취…어도비·넷플릭스·오픈...","사칭 대상은 항공·여행, 식음료, 패션, 정보기술, 컨설팅, 호텔, 미디어와 스포츠 등 여러 업종에 걸쳐... 이후 사용자는 부동산 고객관리 서비스인 와이즈에이전트를 거쳐 공격자가 만든 피싱 사이트로 이동했다. 정상적인...",dailysecu.com,https://www.dailysecu.com/news/articleView.html?idxno=207494,,
여행 AI 에이전트,2026. 7. 7.,"하나투어, '하이' 새 단장···A2A 체계로 서비스 고도화",하나투어가 원스톱 AI 여행 서비스 구현에 속도를 낸다. 하나투어는 멀티 AI 에이전트 '하이(H-AI)'를 전문 AI 에이전트 간 협업이 가능한 A2A(Agent-to-Agent) 기반 체계로 고도화하고 사용자 환경을 전면 개편했다고 7일...,enewstoday.co.kr,http://www.enewstoday.co.kr/news/articleView.html?idxno=2446424,,
여행 AI 에이전트,2026. 7. 7.,"하나투어, 신임 CEO에 조좌진 내정…경영·디지털 체질 개선 박차",방한 여행 서비스를 확대해 한국 대표 플랫폼으로 육성할 방침이다. 하나투어의 디지털 혁신 행보도 구체화되고 있다. 하나투어는 최근 멀티 AI 에이전트 '하이(H-AI)'를 전문 AI 에이전트 간 협업이 가능한 A2A(Agent-to-Agent)...,ajunews.com,https://www.ajunews.com/view/20260707173626940,,
여행 AI 에이전트,2026. 7. 7.,은퇴한 日 회장님의 AI 스타트업 '창업 도전기',니혼게이자이신문은 7일 가와베 전 회장이 이달 중순부터 캠핑카를 타고 일본 전국을 여행할 계획이라고... 당시 한 참가자가 AI 에이전트 여러 개를 활용해 사람의 개입 없이 프로그램을 개발하는 모습을 본 것이다....,hankyung.com,https://n.news.naver.com/mnews/article/015/0005307266?sid=104,,
여행 AI 에이전트,2026. 7. 7.,"바이브컴퍼니, 온톨로지 자동화 솔루션 공개하며 '주목'","기업형 AI 에이전트의 강력한 지식 기반으로 작동한다. 단순 키워드·문서 유사도 검색이 아닌 개념 간 관계를 따라 추론하는 방식으로, ""소비 패턴을 분석해 여행 업종 소비 비중이 가장 높은 고객이 어떤 혜택 카드를 쓰고...",hellot.net,https://www.hellot.net/news/article.html?no=113655,,
여행 AI 에이전트,2026. 7. 7.,대기업 회장 생활 접는다…수트 벗고 '캠핑카 경영' 파격 행보 [도쿄나...,니혼게이자이신문은 7일 가와베 전 회장이 이달 중순부터 캠핑카를 타고 일본 전국을 여행할 계획이라고... 당시 한 참가자가 AI 에이전트 여러 개를 활용해 사람의 개입 없이 프로그램을 개발하는 모습을 본 것이 인생의...,hankyung.com,https://n.news.naver.com/mnews/article/015/0005307200?sid=104,,
여행 AI 에이전트,2026. 7. 7.,"'도입' 넘어 '활용'…기업 AI 경쟁, 실행력으로 승부한다",맞춤형 여행 서비스를 강화했다. 하나투어의 멀티 AI 에이전트 하이 리뉴얼 버전 주요 기능 안내. 사진=하나투어 노타는 AWS의 AI 전용 칩 환경에서 기업 고객의 AI 모델을 최적화하는 서비스를 선보였다. AWS 자체 AI 칩인...,kdfnews.com,http://www.kdfnews.com/news/articleView.html?idxno=184932,,
여행 AI 에이전트,2026. 7. 7.,"하나투어, 멀티 AI 고도화와 여행 플랫폼의 디지털 전환",전문 AI 에이전트들이 유기적으로 협업하는 'A2A' 구조를 구현했다. 이 방식은 새로운 기능이 필요할 때 특정... 또한 이전 대화 내역과 추천 이력을 자동 저장하여 사용자가 재방문하더라도 중단됐던 여행 계획을 끊김 없이...,lcnews.co.kr,https://www.lcnews.co.kr/news/articleView.html?idxno=204575,,
여행 AI 에이전트,2026. 7. 7.,"하나투어, 멀티 AI 에이전트 ‘하이(H-AI)’ 리뉴얼⋯A2A 기반 서비스 고...",하나투어의 멀티 AI 에이전트 ‘H-AI’가 전문 AI 에이전트 간 협업이 가능한 A2A(Agent-to-Agent) 기반 체계로... H-AI의 서비스 범위를 확대할 계획이다. 상품 추천부터 예약 전환까지 전 과정을 연결하는 원스톱 여행 커머스...,viva100.com,https://www.viva100.com/article/20260707500736,,
여행 AI 에이전트,2026. 7. 7.,"하나투어, AI '하이' A2A 체계 도입…UX·UI 대대적 개편",하나투어는 7월 7일 자사 가상 여행 비서 시스템인 하이(H-AI)의 아키텍처를 전문 에이전트 간 협업 체계로 전면 개편하고 사용자 환경을 완전히 바꿨다고 발표했다. 이번 고도화의 핵심 축은 특화된 인공지능 개체들이 상호...,ttlnews.com,http://www.ttlnews.com/news/articleView.html?idxno=3123456,,
여행 AI 에이전트,2026. 7. 7.,"[Daily AI] 트릴리온랩스, 모바일 월드모델 'gWorld' 논문 ICML 2026 채택",바이브컴퍼니는 이 방식이 기존 하이브리드 검색의 한계를 극복하고 기업형 AI 에이전트의 지식 기반이 될 수 있다고 설명했다. 여행 업종 소비 비중이 높은 고객이 실제로 어떤 카드를 쓰고 있는지 등 복합적인...,ddaily.co.kr,https://n.news.naver.com/mnews/article/138/0002233394?sid=105,,
여행 AI 에이전트,2026. 7. 7.,"하나투어, '하이(H-AI)' 대변신…AI들이 직접 협업하는 'A2A' 시대 연다","이번 개편의 핵심은 AI 간의 분업화다. 고객이 여행 목적을 전달하면 '거버넌스 에이전트'가 이를 분석해 적절한 전문 에이전트에게 업무를 배정한다. 상품 추천, 일정 생성, 예약 조회 등 각 분야를 전담하는...",thefairnews.co.kr,https://www.thefairnews.co.kr/news/articleView.html?idxno=81454,,
여행 AI 에이전트,2026. 7. 7.,"하나투어, 멀티 AI 에이전트 '하이' 리뉴얼",전문 에이전트들이 역할을 분담해 협업하는 구조다. 하나투어는 A2A 체계를 기반으로 H-AI의 서비스 범위를 지속 확대할 계획이다. 향후 상품 추천부터 예약 전환까지 전 과정을 끊김 없이 연결하는 원스톱 여행...,srtimes.kr,http://www.srtimes.kr/news/articleView.html?idxno=206937,,
여행 AI 에이전트,2026. 7. 7.,"하나투어, 멀티 AI 에이전트 '하이' 개편… A2A 협업 체계 도입",하나투어의 멀티 AI 에이전트 하이(H-AI) 리뉴얼 버전 주요 기능 안내 [이미지=하나투어]  (주)하나투어... 상품 추천: 이용자 성향 및 데이터 기반의 여행 상품 매칭 일정 생성: 실시간 맞춤형 여행 일정 기획 및 구성 예약...,discoverynews.kr,https://www.discoverynews.kr/news/articleView.html?idxno=1095426,,
여행 AI 에이전트,2026. 7. 7.,"어센트 AI, 일본 헬스케어·금융 마케팅 AX 공략","물론, 여행 시 ‘기내 반입 및 수하물 휴대’ 여부처럼 실제 복용·사용 과정에서 나타나는 구체적인... 자체 개발한 검색 인텐트 분석 엔진 ‘리스닝마인드’와 AI 마케팅 에이전트 플랫폼 ‘리스닝마인드.AI’를 통해...",ditoday.com,https://ditoday.com/%ec%96%b4%ec%84%bc%ed%8a%b8-ai-%ec%9d%bc%eb%b3%b8-%ed%97%ac%ec%8a%a4%ec%bc%80%ec%96%b4%c2%b7%ea%b8%88%ec%9c%b5-%eb%a7%88%ec%bc%80%ed%8c%85-ax-%ea%b3%b5%eb%9e%b5/,,
여행 AI 에이전트,2026. 7. 7.,"어센트 AI, 日 마케팅 박람회 참가…150여 현지 기업 상담","예를 들어 '마운자로 냉장고 들키지 않는 법'처럼 가족이나 주변 시선을 의식한 검색 행동, 여행 시 '기내... 자체 개발한 검색 인텐트 분석 엔진 '리스닝마인드'와 AI 마케팅 에이전트 플랫폼 '리스닝마인드.AI'를 통해...",hansbiz.co.kr,http://www.hansbiz.co.kr/news/articleView.html?idxno=848626,,
여행 AI 에이전트,2026. 7. 7.,"[금융권 이모저모]케이뱅크, 블록체인 기반 오프램프 기술검증 착수 外",메일 초안 작성과 영업 자료 탐색 등 반복 업무를 자동화하는 AI 에이전트도 개발됐다. 토스는 계열사... 배상책임 담보에 가입하면 물놀이 여행 중 타인에게 입힌 상해나 재물 손해를 최대 500만원까지 보장받을 수...,businessplus.kr,https://www.businessplus.kr/news/articleView.html?idxno=113806,,
여행 AI 에이전트,2026. 7. 7.,"어센트 AI, 일본 헬스케어·금융 마케팅 AX 공략...""올해 매출 3억엔 목...","자체 개발한 검색 인텐트 분석 엔진 '리스닝마인드'와 AI 마케팅 에이전트 플랫폼 '리스닝마인드.AI'를... 예컨대 비만약 보관 방식이나 가족·주변 시선을 의식한 검색 행동, 여행 시 기내 반입 및 수하물 휴대 여부 등...",wolyo.co.kr,https://www.wolyo.co.kr/news/articleView.html?idxno=314672,,
여행 AI 에이전트,2026. 7. 7.,[한경에세이] AI가 여는 넥스트 파이낸스,"AI가 단순히 답을 알려주는 시대를 넘어, 스스로 판단하고 실행하는 ‘AI 에이전트’의 시대가 열리고 있다.... AI가 우리의 금융 생활을 통째로 바꿨다고 말하기는 이르다. 하지만 변화의 이정표는 명확하다. 해외여행을...",hankyung.com,https://n.news.naver.com/mnews/article/015/0005306920?sid=110,,
여행 AI 에이전트,2026. 7. 6.,"하나은행, 국내 외환시장 24시간 개장의 포문 열어 外","확장 ▲AI 에이전트(Agent) 등 은행 본업과 연계한 AX(인공지능 전환)를 통한 일하는 방식 혁신과 업무 생산성... 해외여행과 해외직구 수요가 늘어나는 가운데, 외화통장 기반의 해외 결제 경험을 통해 국내에서 쓰던...",rcast.co.kr,https://www.rcast.co.kr/news/articleView.html?idxno=31204,,
여행 AI 에이전트,2026. 7. 6.,[ICT 종합] 소니코리아 및 캐논코리아 소식 외,"최근 생성형 AI와 AI 에이전트의 확산으로 프롬프트 인젝션(Prompt Injection), 탈옥(Jailbreak), 데이터 유출... 이를 통해 해외여행이나 빠른 통역이 필요한 상황에서 스마트폰을 꺼낼 필요 없이 유연하게 대화를 이어 나갈...",gamevu.co.kr,https://www.gamevu.co.kr/news/articleView.html?idxno=59166,,
여행 AI 에이전트,2026. 7. 6.,"""AI 시대 '인간 중심'의 국제 협력 필요""","제프리 림 싱가포르 정보통신미디어개발원 매니저는 ""에이전트 AI는 사람이 하나하나 지시하지 않아도... 예를 들어 AI는 관광객의 관심사에 맞는 여행을 추천하거나, 가상현실(VR)과 증강현실(AR), 생성형 AI 등을 활용해...",jejunews.com,http://www.jejunews.com/news/articleView.html?idxno=2226534,,
여행 AI 에이전트,2026. 7. 6.,[초점] B2B 키운 야놀자…AI 앞세워 글로벌 테크 '정조준',먼저 야놀자는 여정을 관리하고 이용자의 여행 선호도를 기억해 응답하는 AI 여행 에이전트 서비스를 준비하고 있다. 지난해 12월에는 이용자의 취향 등을 반영해 국내 여행 상품을 추천하는 대화형 AI 서비스 노리를...,newswatch.kr,http://www.newswatch.kr/news/articleView.html?idxno=80317,,
여행 AI 에이전트,2026. 7. 6.,"XRP로 전 세계 220만 호텔 예약한다… 여행·AI 결제 영토 확장, '실생활...",이번 결제 수단 확대로 이용자들은 숙박뿐만 아니라 항공권 등 트라발라가 제공하는 300만 개 이상의 글로벌 여행 상품을 XRP로 이용할 수 있게 됐다. AI 에이전트 결제 100만 건 육박… 마스터카드 파트너십까지...,g-enews.com,https://www.g-enews.com/view.php?ud=202607060337421530e7e8286d56_1,,
여행 AI 에이전트,2026. 7. 6.,"XRP(리플), 전 세계 호텔 예약 수단으로 '우뚝'...실생활 채택 붐 타고 ...",-XRP로 결제할 수 있는 트라발라 여행 상품은 300만 개를 넘어섰다. -XRP 레저에서는 x402 기반 에이전트 거래가 100만 건에 가까워진 가운데 리플도 AI 결제 인프라 확대에 나섰다.,coinreaders.com,http://coinreaders.com/246187,,
여행 AI 에이전트,2026. 7. 5.,"XRP 가격 주간 8% 상승, 향후 전망은?","트라발라(Travala) 결제 통합: 220만 호텔에서 XRP 사용 가능 글로벌 암호화폐 여행 예약 플랫폼 트라발라... AI 에이전트 결제 인프라 'x402', XRPL 위에서 100만 건 처리 XRP 생태계는 인공지능(AI) 에이전트 기반의...",tokenpost.kr,https://www.tokenpost.kr/news/cryptocurrency/375186,,
여행 AI 에이전트,2026. 7. 5.,"XRP, 전 세계 220만개 호텔 예약 결제 지원",있는 여행 상품은 전 세계 300만개 이상으로 늘었다. XRP의 결제 활용 범위는 거래 시장 밖으로도 넓어지고 있다. 올해 2월에는 XRP 레저에서 x402 퍼실리테이터가 가동을 시작해 AI 에이전트가 API 키나 계정 없이...,digitaltoday.co.kr,https://www.digitaltoday.co.kr/news/articleView.html?idxno=681420,,
여행 AI 에이전트,2026. 7. 5.,"여행 플랫폼 트라발라, 전 세계 220만 개 호텔 예약에 XRP 결제 도입",XRPL 기반 AI 결제 트래픽 폭발…‘x402’ 거래량 100만 건 육박 XRP의 실사용처 확대는 여행 산업에만 국한되지 않는다. XRP 레저(XRPL) 네트워크는 올해 초 AI 에이전트 전용 결제 시스템인 'x402 패실리테이터(facilitator)'를...,g-enews.com,https://www.g-enews.com/view.php?ud=202607052002229675e250e8e188_1,,
